meanz,energ_tot,energ_ecal,energy
1090.474853,461.488086,461.488086,0.035262222222222084
1093.910211,306.86246,306.841453,-0.4365444444444445
1094.317562,288.638698,288.629447,-0.5715644444444445
1097.594203,831.680922,831.56837,0.9533733333333332
1099.953526,567.857582,567.566058,0.3261355555555556
1087.001192,161.168486,161.168486,-0.8005044444444445
1108.339127,734.007734,733.62972,0.7075133333333332
1093.240275,728.071724,728.071724,0.6870933333333333
1096.36147,225.88415,225.88415,-0.6352177777777779
1080.302409,162.07434,162.07434,-0.7858133333333333
1084.227062,182.518933,182.518933,-0.7330866666666667
1089.12573,346.294715,346.294715,-0.34159777777777767
1093.594564,626.577007,626.562002,0.36710444444444446
1105.269698,318.430597,318.430597,-0.44425777777777775
1102.888209,816.441356,816.356422,0.84694
1080.575132,186.055777,186.035294,-0.6754244444444445
1091.15926,461.811134,461.811134,-0.022044444444444422
1097.449473,819.717575,819.717575,0.8254177777777778
1094.028393,610.897031,610.897031,0.48036222222222213
1083.6728,289.205636,289.205636,-0.4507399999999999
1114.125935,571.591203,571.506715,0.25258222222222226
1077.049417,109.836315,109.836315,-0.9224111111111111
1104.325396,807.040983,806.541674,0.9462066666666666
1108.172515,825.516689,825.180032,0.8538066666666668
1096.318511,719.986481,719.986481,0.74956
1094.914588,353.589128,353.335613,-0.3493155555555556
1089.167355,141.134866,141.134866,-0.7902333333333333
1083.779695,308.731479,308.72312,-0.4279955555555556
1093.006016,779.340771,779.340771,0.8418244444444443
1089.229444,474.982165,474.982165,-0.011502222222222303
1087.217578,500.707332,500.201836,0.05672888888888883
1079.750534,142.077257,142.077257,-0.8420288888888889
1106.732112,612.911029,612.85602,0.3532222222222221
1094.891778,419.187704,419.187704,-0.04588888888888887
1086.272362,598.360977,598.360977,0.29854222222222204
1093.747349,583.10027,583.10027,0.2932444444444444
1107.323556,392.64256,392.522998,-0.26785111111111115
1085.750197,94.994937,94.994937,-0.9662133333333334
1090.747098,445.174723,445.174723,-0.09070222222222224
1106.147346,863.714315,863.714315,0.9752333333333332
1101.194909,443.386174,443.386174,-0.13289333333333342
1112.131136,683.673015,683.655273,0.5366933333333335
1089.538764,602.117916,602.117916,0.2726177777777776
1088.164955,510.04126,510.040415,0.17568666666666677
1087.827061,452.558351,452.344506,-0.059288888888888835
1108.139237,579.677292,578.980161,0.3705733333333332
1089.474914,463.844445,463.844445,-0.006957777777777729
1093.386392,668.297492,668.187485,0.4251044444444445
1091.221307,387.010533,387.010533,-0.16081999999999996
1079.782002,131.232003,131.232003,-0.8498688888888889
1095.069903,646.898692,646.553535,0.4715600000000002
1082.141853,172.592385,172.592385,-0.8134533333333334
1104.220172,830.21284,829.578682,0.9418644444444444
1122.248754,786.628352,784.647577,0.7950577777777779
1092.52468,224.907797,224.907797,-0.6035777777777778
1100.710407,759.410072,758.767528,0.8653266666666668
1086.006467,175.104648,174.932087,-0.7688622222222222
1089.981302,177.595348,177.299508,-0.7066155555555556
1085.571926,147.840724,147.840724,-0.8523133333333333
1098.366896,577.329878,577.033639,0.3061622222222222
1102.211516,789.998332,789.845204,0.8245044444444445
1090.746588,200.55158,200.55158,-0.6881777777777778
1089.153685,475.455999,475.267501,0.0327222222222221
1085.439099,118.679667,118.679667,-0.8928355555555556
1105.996256,712.303432,712.303432,0.6409266666666666
1088.069458,274.032077,274.032077,-0.49650000000000005
1098.985939,740.512168,739.818296,0.741268888888889
1086.648231,388.695521,388.61085,-0.20168444444444444
1079.471924,213.423323,213.423323,-0.6445933333333334
1077.271871,155.018677,155.018677,-0.8335933333333334
1088.245345,631.495808,631.495808,0.428368888888889
1091.422821,286.991113,286.991113,-0.4795911111111112
1083.213993,309.273883,309.273883,-0.41815333333333327
1080.28444,398.755391,398.739753,-0.25221111111111105
1108.666454,706.229924,706.128667,0.5286155555555556
1096.959074,445.039368,444.929859,-0.06255999999999995
1104.471314,669.357848,669.000646,0.4601711111111111
1076.578552,99.118221,99.118221,-0.9307688888888889
1095.106026,661.070966,660.350411,0.45677999999999996
1098.06023,601.759974,601.32218,0.35370222222222236
1086.254345,476.761283,476.368082,-0.008122222222222142
1082.763964,515.539187,515.488069,0.10278222222222211
1096.868954,469.009789,468.564348,0.01554000000000011
1100.945899,852.10166,852.072279,0.989211111111111
1077.082982,147.897464,147.897464,-0.7984644444444444
1095.214878,690.938767,690.629731,0.5321355555555556
1093.030928,776.270753,776.248174,0.7233866666666668
1091.786021,499.1859,499.1859,-0.06274666666666662
1080.071663,107.680434,107.680434,-0.9817044444444445
1096.159457,704.668908,703.896391,0.5721955555555556
1080.588658,147.576304,147.576304,-0.8217444444444444
1091.553329,195.569546,195.569546,-0.7328444444444444
1101.924714,670.847177,670.847177,0.6037711111111113
1088.855669,352.13669,352.13669,-0.24569333333333332
1096.467378,456.888739,456.774963,-0.14317999999999997
1078.078315,179.035926,179.035926,-0.6958822222222222
1086.848313,525.249092,525.249092,0.08684888888888898
1095.745992,772.425582,772.425582,0.7066311111111112
1084.187176,330.150144,330.150144,-0.35457111111111117
1103.848304,583.053149,583.014651,0.2740444444444443
1081.258001,418.613341,418.612089,-0.1262000000000001
1098.478447,735.809411,735.618484,0.6895133333333332
1092.889747,827.868859,827.642581,0.9985666666666668
1091.823128,523.797677,523.797677,0.03960444444444455
1090.031592,613.694942,613.654584,0.3479111111111113
1106.287277,658.674156,658.674156,0.4990311111111112
1094.358768,470.424843,470.283302,0.0791088888888889
1091.068378,141.248826,141.248826,-0.8956222222222222
1079.765189,277.160723,277.160723,-0.5230688888888889
1104.003718,276.653241,276.653241,-0.6219244444444445
1092.698099,611.035424,611.035424,0.34658888888888906
1093.720773,387.320609,387.320609,-0.23835333333333342
1082.895958,214.446309,214.446309,-0.7242644444444444
1088.772865,636.184427,635.582557,0.43896000000000024
1090.784187,352.735618,352.735618,-0.2615666666666666
1110.959014,682.410713,681.911915,0.5128244444444445
1087.142978,210.377479,209.271669,-0.7111799999999999
1087.551915,351.843921,351.535285,-0.27653555555555553
1097.752293,604.037484,603.826632,0.2521644444444442
1111.008625,657.587989,657.529218,0.4455177777777777
1104.48319,160.814284,160.814284,-0.7667288888888889
1067.710398,177.867484,174.195324,-0.8371
1092.230276,592.582584,592.579856,0.3914133333333334
1085.338373,162.802524,162.802524,-0.7458644444444444
1087.788228,424.686809,424.686809,-0.07512666666666656
1097.985634,533.627043,533.541595,0.20790888888888892
1100.878406,781.720669,781.173424,0.8124666666666669
1098.548664,724.185803,723.428781,0.697411111111111
1089.915649,428.522783,428.522783,-0.1674511111111111
1092.991583,530.898205,530.89811,0.16625555555555538
1080.94763,265.655972,265.587318,-0.5045577777777779
1086.523442,387.355379,387.355379,-0.25998444444444446
1095.645477,867.610122,867.496929,0.9771244444444445
1079.590558,207.85994,207.85994,-0.7101822222222223
1094.706871,802.764211,802.764211,0.9298
1097.558141,366.755598,366.725872,-0.2968955555555556
1079.525595,148.438724,147.935141,-0.8739666666666667
1113.511893,644.515768,644.515768,0.4187066666666668
1099.555185,797.445045,797.329638,0.8388244444444446
1095.028636,179.767246,179.571074,-0.7564822222222222
1075.825209,174.691519,174.691519,-0.7587466666666667
1092.992213,348.223039,348.223039,-0.34685999999999995
1086.63712,350.14771,350.14771,-0.315571111111111
1094.411842,826.273568,826.273568,0.8211444444444445
1078.90643,133.403213,132.927973,-0.8789
1117.428813,833.818153,832.752815,0.8865711111111112
1100.71595,659.192256,659.089047,0.6084933333333333
1107.361728,808.824217,808.676701,0.8490688888888889
1102.394226,784.179368,783.860685,0.7635133333333333
1127.720343,837.231182,836.759786,0.9915733333333334
1085.700649,346.456591,346.427832,-0.35456
1084.168002,190.734208,190.734208,-0.7733111111111111
1100.050507,529.920068,529.920068,0.12548222222222227
1093.645868,802.640074,802.640074,0.9244066666666666
1100.978833,645.769176,645.769176,0.45215777777777766
1081.643735,470.447866,470.447866,-0.024840000000000084
1094.579423,776.690054,776.690054,0.9222111111111111
1095.930783,562.358663,562.340877,0.3505222222222222
1095.942803,520.09634,520.09634,0.011139999999999928
1086.450056,482.282486,481.013311,0.09147111111111106
1097.846118,486.273387,486.266652,0.20195777777777768
1092.425546,803.419646,803.419646,0.7777288888888889
1090.979967,560.156682,560.156682,0.30135333333333336
1109.282343,713.297415,713.297415,0.6179733333333335
1091.194791,796.717082,796.716764,0.8597711111111113
1083.258077,287.455464,287.455464,-0.46258444444444435
1095.165224,203.400738,203.400738,-0.6791733333333333
1090.959658,408.037084,408.037084,-0.20431333333333335
1104.703107,446.024291,446.024291,-0.03899555555555567
1087.082787,422.2236,422.2236,-0.11503777777777768
1101.998678,583.651528,583.605717,0.24151777777777794
1100.656405,798.316086,798.315542,0.8241422222222221
1095.306455,482.65884,482.65884,0.08944666666666667
1089.822838,282.221203,282.221203,-0.5136866666666666
1081.884295,276.530124,276.530124,-0.5634444444444444
1087.440881,179.147301,179.147301,-0.7358688888888889
1086.126994,210.646728,210.646728,-0.7040622222222223
1105.393094,579.922223,579.864208,0.33558888888888894
1092.927147,542.417195,542.417195,0.24200444444444424
1086.004924,325.212216,325.212216,-0.3844644444444444
1097.245684,807.550219,806.765709,0.8618777777777777
1103.591596,303.874396,303.653407,-0.40424222222222217
1085.215357,357.595925,357.595925,-0.28642888888888884
1095.205942,752.801081,752.575693,0.7781733333333332
1099.347927,475.066562,475.066562,0.008897777777777671
1107.634668,627.535967,627.410604,0.4758866666666668
1087.419251,204.67638,204.67638,-0.7425355555555555
1095.594317,617.374047,617.373912,0.4512044444444443
1109.429394,472.257821,472.223898,0.05589333333333335
1098.502936,838.18662,838.12837,0.9655200000000002
1082.637244,141.938365,141.938365,-0.8227533333333333
1097.869468,484.139404,484.139404,0.03066222222222237
1084.523957,178.572065,178.572065,-0.6965444444444444
1088.634562,240.97818,240.97818,-0.5925666666666667
1096.280853,425.059823,425.059823,-0.04364888888888885
1099.066288,318.438237,318.438237,-0.3486244444444444
1100.793771,479.53709,479.53709,-0.0029644444444444362
1087.646818,91.482096,91.482096,-0.98678
1102.491045,796.655147,795.933443,0.8847133333333335
1091.482825,707.126373,706.885018,0.5469066666666667
1097.212122,435.546791,435.546791,-0.10581999999999991
1108.071504,834.683601,833.242806,0.8974111111111112
1084.221071,632.203454,632.203454,0.3773022222222222
1093.116551,351.644737,351.644737,-0.23047111111111118
1103.286321,607.017532,607.015335,0.3564933333333331
1092.410788,520.851411,520.683063,0.1133955555555557
1102.178902,632.464702,632.178914,0.41845333333333334
1097.340873,352.551054,352.551054,-0.2746288888888889
1101.770447,580.061053,579.574961,0.31557333333333326
1099.704348,781.773652,781.752364,0.8472555555555554
1101.453194,599.832857,599.54865,0.37366444444444435
1082.613341,384.138462,384.138462,-0.20736888888888894
1101.650473,719.708301,719.249732,0.6015222222222223
1081.300653,425.309889,425.309431,-0.06749777777777777
1096.741623,732.837416,732.837356,0.7785111111111112
1083.884517,503.967906,503.967906,0.023048888888888897
1093.429644,537.756034,537.730913,0.2627711111111113
1084.071426,85.929086,85.929086,-0.9836688888888889
1094.215284,470.923932,470.923932,0.04479999999999995
1083.874009,197.168606,197.168606,-0.7497711111111112
1092.757698,330.316988,330.316988,-0.34459555555555554
1089.343866,363.537662,363.537662,-0.23511777777777776
1084.434678,247.520725,247.520725,-0.5777533333333333
1097.917534,603.950572,603.941251,0.3891866666666668
1094.381903,512.979463,512.310125,0.09418000000000015
1091.592649,341.748127,341.748127,-0.39529111111111115
1094.775939,538.697291,538.697291,0.20214222222222222
1090.195997,577.427665,576.757574,0.16750888888888893
1088.540701,362.291688,362.291688,-0.2552644444444444
1086.330381,113.918079,113.918079,-0.9019288888888889
1100.214868,472.402667,472.402667,0.018019999999999925
1088.180117,524.081592,523.4692,0.17128888888888882
1095.574742,402.42909,402.42909,-0.14650666666666656
1095.599802,536.985733,536.985733,0.19428222222222225
1083.654077,170.11592,170.11592,-0.7247422222222222
1086.353541,539.828481,539.828481,0.18952444444444438
1089.276666,234.476891,234.476891,-0.5993711111111111
1086.540686,260.476974,260.476974,-0.5135911111111111
1089.02924,239.366628,239.366628,-0.6342111111111111
1120.829665,729.107216,728.223432,0.7722422222222223
1100.345046,691.130411,690.608207,0.546391111111111
1089.804999,775.967736,775.967736,0.7225488888888889
1095.995711,441.022037,441.018751,-0.06836444444444445
1084.716144,581.380213,581.369033,0.21940666666666675
1101.318259,762.836818,762.747326,0.6879711111111109
1085.963444,466.063034,465.928537,-0.0849644444444444
1096.020674,571.689653,571.33467,0.18993111111111105
1082.686401,139.814759,139.81009,-0.8905377777777778
1087.911424,241.140622,241.140622,-0.63902
1069.987826,135.049148,135.049148,-0.8747288888888889
1100.631231,729.156577,729.153524,0.6251733333333334
1086.19651,172.210654,172.210654,-0.7628955555555555
1092.846379,259.205686,259.205686,-0.5029577777777777
1091.242817,258.9676,258.9676,-0.5645977777777778
1089.507814,203.976508,203.976508,-0.7116977777777778
1070.589398,97.796382,97.796382,-0.9259022222222222
1088.356756,695.006105,695.002352,0.5395866666666669
1093.205864,613.331058,613.331058,0.3083355555555556
1091.710365,720.733006,720.733006,0.5913866666666665
1092.214596,499.311702,499.311702,0.12109555555555551
1100.439062,581.637391,581.620828,0.34945333333333317
1106.519057,785.543363,784.647724,0.7710266666666667
1090.110962,825.006643,825.006643,0.7738
1087.817301,492.188639,491.662412,0.08616222222222225
1097.163338,573.975276,573.637299,0.22415555555555566
1095.050932,792.173128,792.173128,0.9380422222222222
1089.008526,250.584213,250.584213,-0.5626355555555556
1117.419136,443.910405,443.538757,0.0017400000000000748
1100.171665,657.762431,657.762431,0.4654533333333335
1095.012682,386.202437,386.056253,-0.21428222222222215
1086.618515,152.562133,152.562133,-0.8066622222222223
1109.491792,719.61615,719.545332,0.6449111111111112
1092.964249,613.454124,613.454124,0.3912244444444444
1085.850729,440.458577,440.451308,-0.035619999999999985
1086.452507,135.053776,135.053776,-0.8637666666666666
1097.403237,753.11047,753.11047,0.7594377777777779
1092.068686,842.104674,842.104674,0.8014999999999999
1088.557018,427.341189,427.339287,-0.03213111111111111
1114.047344,409.772214,409.770736,-0.15238666666666667
1098.892281,497.183087,496.888028,0.13896666666666668
1092.555195,766.39161,766.007815,0.6852711111111109
1091.387218,762.346996,762.346996,0.6613111111111112
1087.89922,333.52268,333.52268,-0.38265111111111105
1094.783348,118.502598,118.502598,-0.9396711111111111
1108.289934,476.07896,476.075689,0.04330222222222213
1086.888075,403.236639,403.21164,-0.2244733333333334
1084.213736,266.498755,266.492635,-0.5531955555555556
1090.183143,495.641757,495.641757,-0.06059111111111104
1098.166265,553.306114,552.959118,0.16539777777777775
1089.565058,853.710993,853.54036,0.9713444444444443
1093.180504,292.044758,292.044758,-0.48966
1126.495155,396.425543,395.701904,-0.2001977777777777
1107.512183,653.610922,653.461262,0.48263333333333347
1104.121966,582.907611,582.851669,0.3247688888888889
1084.904231,344.442134,344.442134,-0.2639422222222223
1108.998194,604.564833,604.189394,0.3949800000000001
1088.524915,151.637979,151.637979,-0.8402422222222222
1093.216,301.161835,301.01044,-0.39219777777777776
1090.463623,579.522414,579.522414,0.23032222222222232
1100.388012,636.755363,636.093632,0.4018599999999999
1095.462611,233.299616,233.275375,-0.5505622222222222
1093.850127,582.023138,582.023138,0.24421555555555563
1093.457426,240.004148,240.004148,-0.6115155555555556
1081.387113,86.987791,86.987791,-0.9889755555555555
1111.716372,560.081869,559.801121,0.23874000000000017
1102.103864,563.99977,563.887307,0.19858222222222222
1087.745462,280.589504,280.513415,-0.5415466666666666
1107.286576,747.952153,746.446974,0.7909999999999999
1091.734167,834.631913,834.374148,0.9273555555555555
1089.979076,667.227127,667.226456,0.41150666666666647
1078.582212,237.096269,237.096269,-0.6460244444444445
1086.085072,196.278565,196.278565,-0.6350111111111112
1103.609426,864.627517,864.627203,0.974908888888889
1088.052403,495.466196,495.466196,0.01838666666666655
1086.811445,186.025935,186.025935,-0.7018311111111111
1079.275754,131.094182,131.094182,-0.9083444444444444
1093.172754,671.122273,670.694412,0.5414266666666665
1089.191211,802.583391,802.583391,0.9479044444444444
1088.491062,110.487887,110.487887,-0.9235222222222222
1099.590675,831.084778,830.784082,0.9534866666666666
1101.130787,866.538303,866.51298,0.9916955555555556
1098.045539,284.289179,284.289179,-0.47353999999999996
1081.78315,435.03743,435.03743,-0.0736822222222222
1084.296337,360.622033,360.622033,-0.32962888888888897
1093.566652,684.10783,684.10783,0.4918111111111112
1090.060719,230.854815,230.854815,-0.6361577777777778
1105.90362,822.882585,822.106401,0.9001666666666666
1090.58091,587.560814,587.560814,0.32404444444444436
1089.715746,817.700807,817.259727,0.8268622222222222
1084.306907,222.914929,222.914929,-0.6193644444444445
1081.215327,179.981915,179.981915,-0.7301266666666666
1110.718086,722.844977,722.509886,0.6568488888888888
1102.142013,825.416328,825.191575,0.8975022222222224
1112.585845,713.637057,713.572113,0.598848888888889
1122.67674,773.233183,772.53907,0.7933399999999999
1094.727303,378.194482,378.194482,-0.2828977777777778
1090.377883,465.054413,465.053972,-0.04314888888888879
1099.659567,502.935332,502.713481,0.11502222222222236
1087.32648,550.668084,550.388075,0.1412955555555555
1089.066502,143.852867,143.852867,-0.7778288888888889
1095.474539,382.284844,382.223978,-0.06257333333333337
1093.047303,437.520843,437.520843,-0.09807777777777771
1108.675703,579.266547,579.266547,0.3403466666666668
1093.215235,260.780271,260.066385,-0.4881466666666666
1090.877742,419.917223,419.916273,-0.10658888888888896
1095.204817,340.108524,340.108524,-0.3006888888888889
1084.805505,329.818931,329.818292,-0.45362222222222215
1089.778221,318.830487,318.830487,-0.40226666666666655
1102.013664,717.445023,717.288856,0.6914133333333334
1084.854208,208.523775,208.523775,-0.7064355555555555
1093.84415,277.407797,277.385454,-0.4466177777777778
1086.031378,547.92702,547.92702,0.1389866666666666
1084.1301,117.142232,117.142232,-0.8868155555555556
1101.145995,481.773689,481.773689,0.0571977777777779
1074.405242,244.29067,244.29067,-0.6150466666666666
1095.133507,297.689737,297.569386,-0.43476666666666675
1105.270487,640.014776,640.014776,0.5063888888888888
1111.65593,658.543906,658.339104,0.5250311111111112
1091.91161,436.966305,436.966305,-0.07545999999999997
1081.912475,140.880713,140.880713,-0.8311977777777778
1104.32543,186.679938,186.332101,-0.7379222222222221
1077.381495,99.287731,99.287731,-0.93362
1099.893282,395.324041,395.290648,-0.1695511111111112
1092.728832,261.521224,261.521224,-0.5749933333333334
1090.713004,573.336428,573.336428,0.25956222222222225
1084.124722,317.509913,317.509913,-0.41878000000000004
1082.645023,678.869966,678.869966,0.5618977777777776
1104.100693,524.929394,524.807184,0.16658666666666666
1080.92476,145.890932,145.890932,-0.89802
1086.32011,304.215264,304.215264,-0.4085088888888889
1091.663573,551.763006,551.646246,0.2823266666666666
1100.058557,714.7649,714.693312,0.5280799999999999
1094.957064,229.070276,229.070276,-0.6103333333333334
1089.79261,466.967853,466.877426,-0.11254222222222221
1088.123157,342.697592,342.697592,-0.3271333333333333
1093.098121,542.926514,542.926296,0.256931111111111
1101.578822,407.845092,407.455809,-0.14610888888888884
1087.104571,393.116741,393.116741,-0.25048888888888887
1086.765287,127.396673,127.396673,-0.8746066666666666
1084.683166,345.517798,345.517798,-0.3613799999999999
1101.315469,889.686418,889.366276,0.9783288888888888
1079.188991,127.741589,127.741589,-0.8850244444444444
1085.811617,326.375705,326.359161,-0.21680888888888883
1088.405941,476.418447,476.418377,-0.16124666666666676
1081.712077,121.895227,121.895227,-0.8921288888888889
1079.609692,284.131317,284.131317,-0.49898444444444456
1100.754383,384.541432,384.541346,-0.20704
1080.488355,204.163706,204.163706,-0.7160599999999999
1117.823047,747.350079,747.350079,0.6611511111111112
1095.194877,550.212659,550.212623,0.08679111111111104
1090.431627,696.907471,696.888157,0.49531777777777775
1086.842574,114.625467,114.625467,-0.90642
1088.997255,452.799931,452.799931,-0.02432000000000001
1096.880291,360.989067,360.989067,-0.38970222222222217
1074.498052,137.573095,137.573095,-0.8939088888888889
1091.056919,439.545701,439.545701,-0.16787555555555556
1090.564528,199.946541,199.946541,-0.6844355555555556
1094.831462,692.278399,692.278399,0.5641600000000002
1096.586229,157.830003,157.830003,-0.8333200000000001
1096.140652,807.438888,807.438888,0.841137777777778
1099.554758,836.44386,836.443857,0.9934955555555556
1098.969826,278.426189,278.426189,-0.5670466666666667
1090.778973,234.665436,234.665223,-0.66414
1085.156319,175.957955,175.957955,-0.7151955555555556
1083.620577,400.431321,399.626894,-0.16672222222222222
1072.051784,106.908262,106.908262,-0.9689733333333334
1096.283137,776.933813,776.394413,0.9753155555555557
1090.37712,505.784022,505.783254,0.06042444444444439
1096.254214,399.906649,399.328842,-0.2112844444444445
1078.593657,136.784872,136.784872,-0.8476733333333333
1080.427566,373.129644,373.122557,-0.18693333333333328
1125.7588,556.345885,556.132587,0.3464355555555556
1093.762087,590.308843,590.308843,0.30747111111111125
1090.352962,334.422566,334.422566,-0.43096
1095.980525,439.504383,439.504383,-0.07241555555555546
1102.119178,457.578698,457.033631,-0.0567333333333333
1101.374166,702.5466,701.708522,0.5181088888888887
1105.707135,305.723326,305.592984,-0.4013266666666666
1102.007453,597.719465,597.719465,0.37830444444444455
1090.242655,814.818078,814.818078,0.9003666666666665
1097.63385,790.166467,790.166467,0.7567222222222221
1085.342322,300.894768,300.894768,-0.41951111111111117
1091.414879,345.059105,345.059105,-0.40093333333333336
1086.999806,405.062151,405.05521,-0.1456533333333334
